config,context_samples,horizon_samples,context_sec,horizon_sec,filename,window_end_sec,cardiac_hr_snr,hr_bpm,nrmse_chronos,latency_ms
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,73.0,0.2506046316743719,60.0,0.3157824873924255,410.0979000004372
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,78.0,0.1647874541699841,60.0,0.3287985622882843,412.89859999960754
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,83.0,0.177244370270017,60.0,0.3853760659694671,410.8414000002085
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,88.0,0.1640093510631717,60.0,0.2887569963932037,414.1454000000522
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,93.0,0.1570103036705182,60.0,0.1634188741445541,420.5850999996983
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,98.0,0.170857163407551,60.0,0.2240055799484253,417.8905999997369
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,103.0,0.2124755575700245,60.0,0.4022949337959289,421.0612999995647
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,108.0,0.1864273135883256,60.0,0.3054398596286773,470.9591999999248
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,113.0,0.1714588752564413,60.0,0.2708037793636322,416.7072000000189
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,118.0,0.190997036847927,60.0,0.1286031305789947,430.769099999452
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,123.0,0.2004986135928737,60.0,0.2467224597930908,420.93290000048
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,128.0,0.1707576329391177,60.0,0.1561618000268936,417.9727999999159
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,133.0,0.1957889984866845,60.0,0.4503680467605591,415.1229999997668
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,138.0,0.26879565583203,60.0,0.3871152698993683,411.31790000054025
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,143.0,0.2157206091685707,60.0,0.6817483305931091,413.5225999998511
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,148.0,0.1555468698064162,60.0,0.3249367475509643,417.6580000003014
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,153.0,0.1897954692316723,60.0,0.3034932315349579,415.8526000001075
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,158.0,0.1680772728785269,60.0,0.2345219701528549,411.1457999997583
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,163.0,0.1890844957374374,60.0,0.2116899788379669,411.8705000000773
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,168.0,0.2130118785034077,60.0,0.1341837644577026,416.3131000004796
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,173.0,0.1874291712457289,60.0,0.1169825121760368,412.9886999999144
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,178.0,0.224994033911954,60.0,0.3120019137859344,414.301599999817
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,183.0,0.1315924393883099,60.0,0.2157763242721557,414.2028000005666
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,188.0,0.1939975963488908,60.0,0.4931055605411529,523.3419999995021
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,193.0,0.2152270915744744,60.0,0.40321084856987,437.8891999995176
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,198.0,0.1672976931673766,60.0,0.287942498922348,416.8446000003314
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,203.0,0.1587577555597741,60.0,0.4270940721035003,413.474099999803
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,208.0,0.1780453785067197,60.0,0.4283887147903442,416.4071999994121
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,213.0,0.1590751172631082,60.0,0.4694928526878357,419.3854999994073
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,218.0,0.1399993174551582,60.0,0.3923742175102234,423.20120000022143
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,223.0,0.110772220139482,60.0,0.6431382298469543,415.8033000003343
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,228.0,0.1335301926638808,60.0,0.6189375519752502,412.6200000000608
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,233.0,0.1284803605670961,60.0,0.731235682964325,413.8523999999961
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,238.0,0.1448449259812702,60.0,0.5892804265022278,409.01149999990594
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,8.0,0.0004413851619709,75.0,0.702719509601593,412.8848000000289
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,13.0,0.0004063111733027,60.0,0.8387026786804199,415.2530999999726
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,18.0,0.0003335102529232,60.0,0.2715754210948944,412.0044999999664
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,23.0,0.000213251012223,75.0,0.4558563232421875,419.81850000047416
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,28.0,0.1424003431151679,60.0,0.4334694147109985,412.2505000004821
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,33.0,0.0977700215991978,180.0,0.7467514872550964,417.2437999995964
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,38.0,0.0958667901668951,60.0,0.481194794178009,461.2538000001223
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,43.0,0.0287592173814099,60.0,0.7161547541618347,484.1654000001654
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,48.0,0.0003325396774369,75.0,0.3621536493301391,413.0402999999205
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,53.0,0.0002246766017009,75.0,0.1638171374797821,411.05359999983193
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,58.0,0.0002472688131517,75.0,0.60589599609375,420.0204999997368
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,63.0,0.0002623160076425,75.0,0.3835928440093994,409.9930000002132
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,68.0,0.0062997109422308,90.0,0.256806343793869,424.2651000004116
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,73.0,0.2694581177320871,75.0,0.2124528586864471,419.2668999994567
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,78.0,0.2011732194267428,75.0,0.4368011355400085,411.6630999997142
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,83.0,0.2033605671211603,105.0,0.3937015831470489,413.48420000031183
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,88.0,0.3287837370447664,90.0,0.8814321160316467,419.64470000039
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,93.0,0.0033887233827707,75.0,0.4846373200416565,423.6397999993642
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,98.0,0.001549308857854,75.0,0.2321086674928665,417.99600000013015
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,103.0,0.0003694163115133,60.0,0.2832708358764648,417.81799999989744
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,108.0,0.0008668995017074,60.0,0.4617063701152801,426.3060000002952
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,113.0,0.001946152309412,60.0,0.4037072658538818,441.9176000001244
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,118.0,0.0006287037653815,60.0,0.5781648755073547,460.12270000028366
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,123.0,0.0008922034075159,60.0,0.5758938193321228,421.54200000004494
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,128.0,0.0001419044864329,75.0,0.6430677771568298,421.5309000001071
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,133.0,0.000113139864819,75.0,0.1989407390356063,412.9530999998679
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,138.0,0.0004909730822723,75.0,0.4935846626758575,410.40049999992334
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,143.0,0.0004000106460136,75.0,0.2126059830188751,418.1355999999141
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,148.0,0.0017129741086747,60.0,0.396679162979126,407.66379999968194
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,153.0,0.0024024385127965,75.0,0.2123708426952362,417.8578000000925
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,158.0,0.4730776176060936,105.0,0.27667236328125,424.58480000004784
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,163.0,0.0334932380031577,60.0,0.666812002658844,420.5287000004319
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,168.0,0.0002596467369905,75.0,0.2667391896247864,422.03040000003966
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,173.0,0.0109220812786474,60.0,0.6963018178939819,419.66929999944114
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,178.0,0.0043755198192599,60.0,0.296315997838974,424.1327999998248
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,183.0,0.0016346226529469,60.0,0.3753496706485748,412.8028000004633
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,188.0,0.0013641884841561,60.0,1.0187567472457886,416.2101000001712
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,193.0,0.0019118232583317,60.0,1.023450255393982,416.9273999996221
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,198.0,0.0012551050137655,60.0,0.4698503613471985,410.104799999317
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,203.0,0.0009614636677963,60.0,0.2881925404071808,414.759000000231
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,208.0,0.1286369766628846,60.0,0.4443490505218506,414.0262999999322
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,213.0,0.0043218987272003,60.0,0.7830648422241211,414.7163999996337
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,218.0,0.0062589231912271,60.0,0.3400896191596985,416.8675999999323
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,223.0,0.0025563120470226,90.0,0.5033376216888428,416.2525000001551
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,228.0,0.0028939121221528,60.0,0.5409702658653259,416.3183999999092
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,233.0,0.0013952791378421,60.0,0.9504714012145996,413.9444000002186
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,238.0,0.0007119124021254,75.0,0.8551891446113586,419.2497000003641
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-41-52.txt,243.0,0.000594205595977,75.0,0.3906199038028717,419.8368999996092
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,8.0,0.0001615249412819,75.0,0.977299988269806,415.4120999992301
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,13.0,0.0001827692862525,75.0,0.9796257615089417,412.4339999998483
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,18.0,0.0001425184285148,60.0,0.6393078565597534,411.5186999997604
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,23.0,0.0020855510775051,60.0,0.6064566969871521,416.9960999997784
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,28.0,0.0017404934929818,60.0,0.354496955871582,411.8210999995426
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,33.0,0.0004259641227429,90.0,0.4802422523498535,417.16470000028494
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,38.0,0.0003377572725335,75.0,0.4929777681827545,413.31739999986894
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,43.0,0.0002416526978019,75.0,0.6833775639533997,418.2196000001568
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,48.0,0.0051514010855572,60.0,0.3243283629417419,418.6749000000418
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,53.0,0.0028862558545301,150.0,0.3807947039604187,412.0591000000786
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,58.0,0.0054481265455593,60.0,0.2780049741268158,417.0017999995253
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,63.0,0.0118676092131981,60.0,0.4531851410865783,419.4318999998359
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,68.0,0.0637048771972817,75.0,0.4788707792758941,425.0013000000763
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,73.0,0.1053231461320756,75.0,0.8518902063369751,417.6768000006632
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,78.0,0.0727038717232483,60.0,0.6157572865486145,415.3927999996085
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,83.0,0.052157907404704,60.0,0.7093817591667175,427.4998000000778
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,88.0,0.1241431795685001,90.0,0.3630239963531494,414.24370000004274
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,93.0,0.0915175940912412,75.0,0.7976850867271423,418.7116999992213
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,98.0,0.2707590863042325,75.0,0.4186132252216339,427.7678000007654
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,103.0,0.136825295633751,60.0,0.4887477457523346,415.8607999997912
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,108.0,0.1297180073231528,60.0,1.8742328882217407,416.1569999996573
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,113.0,0.086839577141213,60.0,0.6401368379592896,418.2596000000558
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,118.0,0.0556208875479709,60.0,1.0759341716766355,423.7950999995519
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,123.0,0.0799345536777702,60.0,0.6047664284706116,411.7129999995086
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,128.0,0.1445021805399217,75.0,0.6426324844360352,416.7852999999013
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,133.0,0.1869902700440331,75.0,0.8730396628379822,410.9845000002679
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,138.0,0.3028378722481493,75.0,0.2505313456058502,414.9107000002914
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,143.0,0.2615335751218548,60.0,0.3665938377380371,414.53850000016246
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,148.0,0.1415780554420578,75.0,0.3005399703979492,410.26200000032986
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,153.0,0.2138584953757325,60.0,0.3703412115573883,419.8140999997122
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,158.0,0.4218955813869619,75.0,0.7140159606933594,417.4324999994497
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,163.0,0.2184648052416286,60.0,0.3284720480442047,409.85770000042976
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,168.0,0.3115078973604541,75.0,0.4671904146671295,424.988900000244
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,173.0,0.2469948977492506,60.0,0.4481574892997741,418.34099999960017
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,178.0,0.3265219993763775,60.0,0.5243855118751526,464.71870000004856
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,183.0,0.1525347445864939,75.0,0.3736443519592285,424.8330000000351
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,188.0,0.110953940107199,90.0,0.3657992780208587,429.6603000002506
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,193.0,0.1139581949917803,75.0,0.3483147323131561,423.9296999994622
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,198.0,0.2464735105350115,60.0,0.3118136525154114,427.9470000001311
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,203.0,0.254027514261692,75.0,0.7454017996788025,425.5764999998064
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,208.0,0.2104766057890967,75.0,0.3362472653388977,413.8015999997151
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,213.0,0.0830483933598029,75.0,0.3707592785358429,418.9720999993369
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,218.0,0.1150076989148159,60.0,0.6533589959144592,420.1622000000498
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,223.0,0.0696830136601864,60.0,0.2454242557287216,421.50930000025255
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-46-05.txt,228.0,0.0758334443480707,60.0,0.529190182685852,414.95579999991605
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,8.0,0.0518330986267594,75.0,0.544479489326477,418.7932000004366
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,13.0,0.0445168111391294,75.0,0.5545015931129456,441.22949999928096
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,18.0,0.175585950056222,60.0,0.3819980919361114,425.8838999994623
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,23.0,0.034006166019433,75.0,0.5476750135421753,442.0181999994384
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,28.0,0.0411703529913099,75.0,0.2332983464002609,418.9040000001114
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,33.0,0.0385882185453804,60.0,0.2566221356391907,417.4745999998777
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,38.0,0.0565753909772585,60.0,0.3505647480487823,423.1042999999772
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,43.0,0.1412655568194273,60.0,0.9706272482872008,421.58889999973326
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,48.0,0.0785685242408477,60.0,0.5792596936225891,421.4903000001868
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,53.0,0.4639540470219306,60.0,1.168259620666504,420.4146000001856
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,58.0,0.2989417572792143,90.0,0.4378554821014404,424.2281000006187
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,63.0,0.1915878426738084,75.0,0.4962901175022125,419.0350999997463
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,68.0,0.3752372613577456,60.0,0.8669764995574951,417.9025000003094
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,73.0,0.2855819382597447,75.0,0.3831111788749695,420.8864000001995
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,78.0,0.1851623878933955,75.0,0.6495199799537659,416.7219000000841
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,83.0,0.2530906119268503,75.0,0.3003915250301361,429.95540000083565
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,88.0,0.1862980258957915,75.0,0.6049755215644836,409.6134999999777
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,93.0,0.3241636005331887,75.0,0.2885737121105194,417.3370999997133
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,98.0,0.3852751246900697,90.0,0.3876654505729675,411.53789999953005
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,103.0,0.3704689197638464,90.0,0.6093499660491943,411.40269999959855
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,108.0,0.1819707328669772,60.0,0.3306263387203216,419.5658999997249
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,113.0,0.2596913469600217,60.0,0.3564280271530151,412.4719999999797
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,118.0,0.0617025609815552,75.0,0.3661233484745025,417.64919999968697
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,123.0,0.0803300193478165,75.0,0.7240106463432312,409.5533999998224
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,128.0,0.045121404496208,75.0,0.5181501507759094,407.3108000002321
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,133.0,0.0168046086979515,105.0,0.6529713869094849,412.4619000003804
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,138.0,0.2458124675379031,90.0,0.3832211196422577,411.1505999999281
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,143.0,0.3048601045042362,105.0,0.2056262046098709,417.2458000002735
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,148.0,0.1818886572812528,60.0,0.6411319375038147,409.4898999992438
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,153.0,0.1359199701512679,60.0,0.2957899868488312,413.79629999937606
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,158.0,0.1648305205837485,75.0,0.3767928183078766,414.06090000054974
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,163.0,0.1115023698219498,60.0,0.5081415176391602,412.0241000000533
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,168.0,0.0919776636179312,60.0,0.934231698513031,415.1054000003569
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,173.0,0.0893521204343253,90.0,0.2267168462276458,412.04019999986485
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,178.0,0.0960730168771715,75.0,0.5194091796875,482.1838999996544
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,183.0,0.1428511682472865,75.0,0.2137386053800583,438.00910000027216
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,188.0,0.1593661949226729,75.0,0.1800507605075836,405.5782999994335
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,193.0,0.117065303298663,75.0,0.3016206920146942,411.7180000002918
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-04-17_11-53-12.txt,198.0,0.1396251418314631,60.0,0.723667562007904,422.5751000003584
